t,x,y,z
8.530000000000001137e+01,-5.810288916807902382e+00,1.289444700597655702e+00,5.271818023954049082e-01
8.540000000000000568e+01,-5.918880831665198627e+00,1.820550230195210117e+00,5.906562390222307446e-01
8.550000000000000000e+01,-5.978046277245095297e+00,2.352861261299282969e+00,6.699620181289147602e-01
8.560000000000000853e+01,-5.985741968699276327e+00,2.879563442192897060e+00,7.706280809818076838e-01
8.570000000000000284e+01,-5.940644014041384757e+00,3.393234040527081330e+00,8.996768202797462699e-01
8.580000000000001137e+01,-5.841967182165326733e+00,3.885329127876608002e+00,1.065327751768974318e+00
8.590000000000000568e+01,-5.689716483894841303e+00,4.345911120772393055e+00,1.279338466059095847e+00
8.600000000000000000e+01,-5.485279866541633353e+00,4.763724370508820805e+00,1.558056811533528929e+00
8.610000000000000853e+01,-5.231431445452842333e+00,5.126195554609084049e+00,1.922423609421166413e+00
8.620000000000000284e+01,-4.932341408184408138e+00,5.419465677191408481e+00,2.397642881055169983e+00
8.630000000000001137e+01,-4.594068784782380455e+00,5.628280644865243154e+00,3.002659389292499093e+00
8.640000000000000568e+01,-4.224055024328126962e+00,5.731405224207759552e+00,3.775153280755449536e+00
8.650000000000000000e+01,-3.832066130947219929e+00,5.709629602833095952e+00,4.719994671944998998e+00
8.660000000000000853e+01,-3.430702492577164087e+00,5.548461819726685285e+00,5.788320965298856535e+00
8.670000000000000284e+01,-3.035173127198936616e+00,5.238336349971248751e+00,6.880047990999605290e+00
8.680000000000001137e+01,-2.660526939378352829e+00,4.784770973761847124e+00,7.837798135915679865e+00
8.690000000000000568e+01,-2.321703359336543926e+00,4.217278910788464508e+00,8.440035927511241098e+00
8.700000000000000000e+01,-2.029543678614750490e+00,3.580335633199846157e+00,8.547688577230079687e+00
8.710000000000000853e+01,-1.789910324928316365e+00,2.932071549901680729e+00,8.126605927199483048e+00
8.720000000000000284e+01,-1.603470262538418734e+00,2.328548227543330906e+00,7.276648466664380699e+00
8.730000000000001137e+01,-1.466099447121183452e+00,1.808371173050049574e+00,6.165616497501673621e+00
8.740000000000000568e+01,-1.370885918500438727e+00,1.392195955105852478e+00,4.981568675764879828e+00
8.750000000000000000e+01,-1.308458718032854406e+00,1.081742289987165373e+00,3.930068424718755615e+00
8.760000000000000853e+01,-1.269918789060764608e+00,8.617618234622763662e-01,3.074728193792206632e+00
8.770000000000000284e+01,-1.248230185504726863e+00,7.151925156482346058e-01,2.397805701850752147e+00
8.780000000000001137e+01,-1.237438876585531311e+00,6.265307428115740596e-01,1.886492799246554330e+00
8.790000000000000568e+01,-1.232906347854510365e+00,5.811634169045704068e-01,1.512432058475306595e+00
8.800000000000000000e+01,-1.231121391409255805e+00,5.672733037024252356e-01,1.242566845964081512e+00
8.810000000000000853e+01,-1.229498168209752107e+00,5.762903511496944020e-01,1.051105774892370892e+00
8.820000000000000284e+01,-1.225992803572391265e+00,6.010914490465071314e-01,9.166410472817810851e-01
8.830000000000001137e+01,-1.219206198849915435e+00,6.366662403225445965e-01,8.233195623180965539e-01
8.840000000000000568e+01,-1.208103549886415884e+00,6.791819850711200424e-01,7.595327459497327460e-01
8.850000000000000000e+01,-1.191891827900939616e+00,7.255083792191850955e-01,7.164272160881799412e-01
8.860000000000000853e+01,-1.170106569967148236e+00,7.735007671375080385e-01,6.883472738971671001e-01
8.870000000000000284e+01,-1.142433126562016010e+00,8.213595006361940065e-01,6.710561900159026649e-01
8.880000000000001137e+01,-1.108651689717147004e+00,8.674284624836333668e-01,6.610715837678342588e-01
8.890000000000000568e+01,-1.068728834035751030e+00,9.104826521107021176e-01,6.561788198109255177e-01
8.900000000000000000e+01,-1.022769939611924084e+00,9.495725387437490284e-01,6.550009509685766895e-01
8.910000000000000853e+01,-9.709504768666781249e-01,9.838001022719677913e-01,6.563009839533467948e-01
8.920000000000000284e+01,-9.135186254702628572e-01,1.012327707227899998e+00,6.589704834959636548e-01
8.930000000000001137e+01,-8.508283806221025314e-01,1.034496882376325422e+00,6.622693722488207646e-01
8.940000000000000568e+01,-7.833334094167938577e-01,1.049815269720518085e+00,6.658130533076722646e-01
8.950000000000000000e+01,-7.115424921861704943e-01,1.057849906453767641e+00,6.692132419046289415e-01
8.960000000000000853e+01,-6.360175549439051057e-01,1.058227193046391790e+00,6.720557461155477474e-01
8.970000000000000284e+01,-5.573735038645637463e-01,1.050633546553843001e+00,6.739011176449987151e-01
8.980000000000001137e+01,-4.762813938235743727e-01,1.034879712900257154e+00,6.744291869056918687e-01
8.990000000000000568e+01,-3.934843727350836873e-01,1.010928865552257694e+00,6.736134694163099512e-01
9.000000000000000000e+01,-3.097531132355111905e-01,9.788127945529316865e-01,6.714374269168330578e-01
9.010000000000000853e+01,-2.258743059061321667e-01,9.386302472198232438e-01,6.678510305410211290e-01
9.020000000000000284e+01,-1.426506592731136558e-01,8.905469281449568397e-01,6.627707608164160602e-01
9.030000000000001137e+01,-6.090089980743185194e-02,8.347954991947941217e-01,6.560796076643375940e-01
9.040000000000000568e+01,1.854760031345765309e-02,7.716902181855924692e-01,6.476755578576233185e-01
9.050000000000000000e+01,9.486430220486227749e-02,7.016886770570073262e-01,6.377804806757911837e-01
9.060000000000000853e+01,1.671967775963389968e-01,6.252991967945333851e-01,6.266805776182106102e-01
9.070000000000000284e+01,2.347251010418643924e-01,5.430794855361462670e-01,6.146149976205910193e-01
9.080000000000001137e+01,2.966657755205772129e-01,4.556401508356989205e-01,6.017821154080609247e-01
9.090000000000000568e+01,3.522717324367023450e-01,3.636446996630138817e-01,5.883395314951811450e-01
9.100000000000000000e+01,4.008323316196140684e-01,2.678095384037989524e-01,5.744040721859322574e-01
9.110000000000000853e+01,4.416733613238051359e-01,1.689039728596816170e-01,5.600517895737199270e-01
9.120000000000000284e+01,4.741716196578599773e-01,6.773686618929156134e-02,5.453866943591397787e-01
9.130000000000001137e+01,4.977456961552171877e-01,-3.479263906841723042e-02,5.308370101688282272e-01
9.140000000000000568e+01,5.118733485579496367e-01,-1.377429523790280053e-01,5.167739689944197412e-01
9.150000000000000000e+01,5.161217943006943809e-01,-2.401869517854934299e-01,5.033427243464944079e-01
9.160000000000000853e+01,5.101477507651592802e-01,-3.412120465101105005e-01,4.904622857458394991e-01
9.170000000000000284e+01,4.936973975571670170e-01,-4.399174023471696948e-01,4.778508124750491803e-01
9.180000000000001137e+01,4.665770801951735769e-01,-5.352881179759678698e-01,4.657062680030851221e-01
9.190000000000000568e+01,4.286598295039463213e-01,-6.262114130594006456e-01,4.546417010791159452e-01
9.200000000000000000e+01,3.799396035157444618e-01,-7.116590808729084117e-01,4.448776794905214271e-01
9.210000000000000853e+01,3.205343829982651438e-01,-7.906970982453127572e-01,4.362040550372766612e-01
9.220000000000000284e+01,2.506858516555010574e-01,-8.624843594489464138e-01,4.279878825155888911e-01
9.230000000000001137e+01,1.707178568294872023e-01,-9.261021388367124407e-01,4.201460947064269980e-01
9.240000000000000568e+01,8.102404043586153293e-02,-9.805061366831014924e-01,4.133826021959567942e-01
9.250000000000000000e+01,-1.787441186299909557e-02,-1.024790250608846431e+00,4.079663401485213448e-01
9.260000000000000853e+01,-1.253295577406383088e-01,-1.058189210674074454e+00,4.037908080125746091e-01
9.270000000000000284e+01,-2.405666982064681436e-01,-1.080078579378300985e+00,4.003740695206822187e-01
9.280000000000001137e+01,-3.627141865247420771e-01,-1.089875840737011936e+00,3.974386299701866965e-01
9.290000000000000568e+01,-4.908379701305620735e-01,-1.086922308724009634e+00,3.955320161390014633e-01
9.300000000000000000e+01,-6.238937606407357617e-01,-1.070733796587987285e+00,3.948036202411586704e-01
9.310000000000000853e+01,-7.607443049144376745e-01,-1.040982966640721763e+00,3.952447157090291929e-01
9.320000000000000284e+01,-9.001595662665048403e-01,-9.974988162781186496e-01,3.966918123656935635e-01
9.330000000000001137e+01,-1.040834992483683275e+00,-9.402410263744840346e-01,3.989896315836785612e-01
9.340000000000000568e+01,-1.181425283066260157e+00,-8.692140412645267267e-01,4.023862953597419634e-01
9.350000000000000000e+01,-1.320521004861854308e+00,-7.845752178208328376e-01,4.069992676780512242e-01
9.360000000000000853e+01,-1.456686974385797306e+00,-6.866552699491208500e-01,4.128969737274184038e-01
9.370000000000000284e+01,-1.588463770500549099e+00,-5.759573257191934470e-01,4.201084054667341694e-01
9.380000000000001137e+01,-1.714367734415830569e+00,-4.531569273648351492e-01,4.286231216249742348e-01
9.390000000000000568e+01,-1.832930266470228498e+00,-3.191062418014905533e-01,4.384079634812054760e-01
9.400000000000000000e+01,-1.942707706512767363e+00,-1.747429611617796197e-01,4.496264712152784337e-01
9.410000000000000853e+01,-2.042263289490530820e+00,-2.110555022666726899e-02,4.625236524701388241e-01
9.420000000000000284e+01,-2.130247293365846506e+00,1.405969493285630367e-01,4.772863153724530294e-01
9.430000000000001137e+01,-2.205397989364367817e+00,3.089843762152504336e-01,4.940423002502346006e-01
9.440000000000000568e+01,-2.266541641974973320e+00,4.825054495311740244e-01,5.128604796328268822e-01
9.450000000000000000e+01,-2.312592508949847137e+00,6.594377687607171357e-01,5.337507582509194437e-01
9.460000000000000853e+01,-2.342556715699434911e+00,8.378950987676978546e-01,5.566782370517578959e-01
9.470000000000000284e+01,-2.355670894118773173e+00,1.016091871981177119e+00,5.820150949294304876e-01
9.480000000000001137e+01,-2.351269916765193813e+00,1.192077580515928936e+00,6.098177449480555179e-01
9.490000000000000568e+01,-2.328835400451276794e+00,1.363787053691566165e+00,6.399365755402675049e-01
9.500000000000000000e+01,-2.288065995298937505e+00,1.529167672621585705e+00,6.722787425594738409e-01
9.510000000000000853e+01,-2.228877384739413436e+00,1.686179370213287898e+00,7.068081692798445781e-01
9.520000000000000284e+01,-2.151402285513302370e+00,1.832794631167714794e+00,7.435455463962961087e-01
9.530000000000001137e+01,-2.055990447670497101e+00,1.966998491979802033e+00,7.825683320245265806e-01
9.540000000000000568e+01,-1.943207177669747709e+00,2.086793805495239074e+00,8.240230663432513980e-01
9.550000000000000000e+01,-1.813818748445627627e+00,2.190313149258383163e+00,8.676964895565820735e-01
9.560000000000000853e+01,-1.668838101239890515e+00,2.275785311618733431e+00,9.117535883868193025e-01
9.570000000000000284e+01,-1.509461359846208328e+00,2.341688344327488736e+00,9.543256445811367783e-01
9.580000000000001137e+01,-1.337047956176620200e+00,2.386803929481836395e+00,9.938610070486187942e-01
9.590000000000000568e+01,-1.153120630261712520e+00,2.410217379524875803e+00,1.029125091860211949e+00
9.600000000000000000e+01,-9.593654302504524001e-01,2.411317637245673051e+00,1.059200382248766337e+00
9.610000000000000853e+01,-7.576317124102562861e-01,2.389797275779226293e+00,1.083486428609014673e+00
9.620000000000000284e+01,-5.499321411270789994e-01,2.345652498606488834e+00,1.101699848497565526e+00
9.630000000000001137e+01,-3.384338073807610092e-01,2.279171871380944570e+00,1.113772671591161112e+00
9.640000000000000568e+01,-1.251659847058809172e-01,2.190695586171372167e+00,1.116855870933961770e+00
9.650000000000000000e+01,8.777892605536369297e-02,2.081134825145787737e+00,1.109314894552555275e+00
9.660000000000000853e+01,2.982698997725868884e-01,1.951717785249996728e+00,1.091154045171898179e+00
9.670000000000000284e+01,5.042440991741603540e-01,1.803806363480157327e+00,1.062789570577017617e+00
9.680000000000001137e+01,7.037068367150101089e-01,1.638896282167446206e+00,1.025050239314701184e+00
9.690000000000000568e+01,8.947123009158761686e-01,1.458627513552574140e+00,9.794194409520740052e-01
9.700000000000000000e+01,1.075360915779879134e+00,1.264636456915137819e+00,9.279231918251752420e-01
9.710000000000000853e+01,1.243843464367949458e+00,1.058519050282739293e+00,8.725521962408029353e-01
9.720000000000000284e+01,1.398441939124530631e+00,8.418640102495452693e-01,8.152808203675218079e-01
9.730000000000001137e+01,1.537529541877741490e+00,6.162528319760778306e-01,7.580670922356085306e-01
9.740000000000000568e+01,1.659567753282434222e+00,3.832131118996404684e-01,7.025358579348146559e-01
9.750000000000000000e+01,1.763072247610969923e+00,1.443010401807612308e-01,6.500254493554351587e-01
9.760000000000000853e+01,1.846659604072141692e+00,-9.886776651741591149e-02,6.015619787121585516e-01
9.770000000000000284e+01,1.909078246779701837e+00,-3.447304860900394230e-01,5.572431823022956365e-01
9.780000000000001137e+01,1.949177341832202481e+00,-5.916006589136353355e-01,5.170168201395951568e-01
9.790000000000000568e+01,1.965884911849993921e+00,-8.374532674032548751e-01,4.818601021994927125e-01
9.800000000000000000e+01,1.958326080040552197e+00,-1.080380137878171443e+00,4.513501370171608684e-01
9.810000000000000853e+01,1.925822776417165594e+00,-1.318554194385835432e+00,4.238569321692527425e-01
9.820000000000000284e+01,1.867804622252760449e+00,-1.549654847056104012e+00,3.999495055301731106e-01
9.830000000000001137e+01,1.783915944747620497e+00,-1.771352425251903728e+00,3.798332957648505870e-01
9.840000000000000568e+01,1.674064993206443308e+00,-1.981525282667721433e+00,3.620695509315910998e-01
9.850000000000000000e+01,1.538356653095307003e+00,-2.177819415023177108e+00,3.464606600326324837e-01
9.860000000000000853e+01,1.377119587236388609e+00,-2.357756720402001793e+00,3.336370659905375513e-01
9.870000000000000284e+01,1.190977646196762052e+00,-2.519121589896082813e+00,3.227204286603715944e-01
9.880000000000001137e+01,9.808124789700916057e-01,-2.659720738432339360e+00,3.130465524717260806e-01
9.890000000000000568e+01,7.477395471368313284e-01,-2.777238657312986359e+00,3.053549402143984626e-01
9.900000000000000000e+01,4.931683125383914401e-01,-2.869631910545209053e+00,2.993980654987835610e-01
9.910000000000000853e+01,2.187919106419838888e-01,-2.935081389679329522e+00,2.943943168234500196e-01
9.920000000000000284e+01,-7.345992130305734058e-02,-2.971755519297771819e+00,2.908237004227192668e-01
9.930000000000001137e+01,-3.813939251042678391e-01,-2.978079119287319276e+00,2.888342304153427298e-01
9.940000000000000568e+01,-7.025540561634656678e-01,-2.952797410859997917e+00,2.880382700040716171e-01
9.950000000000000000e+01,-1.034256224762687193e+00,-2.894864350201268532e+00,2.883952871808251883e-01
9.960000000000000853e+01,-1.373603708296246229e+00,-2.803446063668864952e+00,2.902121457979642827e-01
9.970000000000000284e+01,-1.717504948401442633e+00,-2.678070042499263170e+00,2.935565909572225296e-01
9.980000000000001137e+01,-2.062683902293877214e+00,-2.518628958160047393e+00,2.983435888259146629e-01
9.990000000000000568e+01,-2.405723764790808961e+00,-2.325357348060324902e+00,3.046081459251463452e-01
1.000000000000000000e+02,-2.743072137215826434e+00,-2.098748377756200600e+00,3.127313974334987590e-01
1.001000000000000085e+02,-3.071109937862680717e+00,-1.839704093059231216e+00,3.230313204253627002e-01
1.002000000000000028e+02,-3.386177546285290774e+00,-1.549572552351114574e+00,3.357215781367792196e-01
1.003000000000000114e+02,-3.684574870042960804e+00,-1.230147834888665193e+00,3.509117849792692811e-01
1.004000000000000057e+02,-3.962639027983484663e+00,-8.836264990275290998e-01,3.689789032054949791e-01
1.005000000000000000e+02,-4.216765389881507176e+00,-5.124648997544971607e-01,3.906050979410916613e-01
1.006000000000000085e+02,-4.443472303746463403e+00,-1.195426351958810418e-01,4.164852654269379784e-01
1.007000000000000028e+02,-4.639476978135160579e+00,2.917807887915733200e-01,4.475230076831263615e-01
1.008000000000000114e+02,-4.801695482151996153e+00,7.176659586210820674e-01,4.848306325089902780e-01
1.009000000000000057e+02,-4.927261858544634165e+00,1.153817236153115600e+00,5.298132786090270496e-01
1.010000000000000000e+02,-5.013750706069255436e+00,1.595766601174904320e+00,5.847805665097747241e-01
1.011000000000000085e+02,-5.058897954285758836e+00,2.038348924137490137e+00,6.510227881074407419e-01
1.012000000000000028e+02,-5.060950665890123545e+00,2.475902226382701521e+00,7.307725647838479999e-01
1.013000000000000114e+02,-5.018781011503849143e+00,2.902390074192475744e+00,8.277851894561176760e-01
1.014000000000000057e+02,-4.931886269673952938e+00,3.311401578788369715e+00,9.473386265765757486e-01
1.015000000000000000e+02,-4.800388826872946879e+00,3.696151396331979644e+00,1.096233512132843479e+00
1.016000000000000085e+02,-4.625213398480422455e+00,4.049595834380633974e+00,1.280864351363792064e+00
1.017000000000000028e+02,-4.407982237903553369e+00,4.363144545930872198e+00,1.509042937843026344e+00
1.018000000000000114e+02,-4.150927769965080394e+00,4.626858825683797249e+00,1.792479194903629391e+00
1.019000000000000057e+02,-3.857654026171322581e+00,4.831070354717442505e+00,2.138785341130460260e+00
1.020000000000000000e+02,-3.533156552421851337e+00,4.966414045745669803e+00,2.551258854360271222e+00
1.021000000000000085e+02,-3.183822409009584575e+00,5.023828043118011344e+00,3.028882471681628719e+00
1.022000000000000028e+02,-2.817215170978457639e+00,4.995188712193770364e+00,3.567462033638686858e+00
1.023000000000000114e+02,-2.441620354778334612e+00,4.874415873623256346e+00,4.133912996605632273e+00
1.024000000000000057e+02,-2.065947452947897389e+00,4.659768167549118267e+00,4.666406553747284747e+00
1.025000000000000000e+02,-1.698968987621269244e+00,4.357504149953255634e+00,5.104288546581884134e+00
1.026000000000000085e+02,-1.349291177374312145e+00,3.981993230634352621e+00,5.388879306372354350e+00
1.027000000000000028e+02,-1.025092923290393143e+00,3.555235121511721719e+00,5.462739320726875292e+00
1.028000000000000114e+02,-7.310921455181764728e-01,3.102039192341260243e+00,5.295987328120683735e+00
1.029000000000000057e+02,-4.703365486735464618e-01,2.649065128306739236e+00,4.927711479755308766e+00
1.030000000000000000e+02,-2.435989265801712378e-01,2.217361552131686508e+00,4.410743079714789516e+00
1.031000000000000085e+02,-4.891411332156670594e-02,1.821061269643001301e+00,3.804278265837665707e+00
1.032000000000000028e+02,1.166151483525262600e-01,1.469021119827203847e+00,3.185119060141382796e+00
1.033000000000000114e+02,2.561109627275208189e-01,1.161327897719736990e+00,2.609928191287527177e+00
1.034000000000000057e+02,3.729504788791722647e-01,8.938304865845004832e-01,2.107410171229645801e+00
1.035000000000000000e+02,4.697367877913424250e-01,6.614681289950348209e-01,1.693467246789414293e+00
1.036000000000000085e+02,5.485195035901822003e-01,4.578146060901929770e-01,1.368616821876880607e+00
1.037000000000000028e+02,6.112125116864798313e-01,2.758214188932843203e-01,1.118596103393032282e+00
1.038000000000000114e+02,6.589913187267264494e-01,1.103967281573191017e-01,9.309730173776489259e-01
1.039000000000000057e+02,6.927525112017337561e-01,-4.312588467212301324e-02,7.906408465328146340e-01
1.040000000000000000e+02,7.128548623461935518e-01,-1.872178798915599129e-01,6.873723894156206216e-01
1.041000000000000085e+02,7.194959945729326733e-01,-3.235421911914128645e-01,6.125081874095570367e-01
1.042000000000000028e+02,7.128716438177890025e-01,-4.536159920398397105e-01,5.564691349778240204e-01
1.043000000000000114e+02,6.929483323567531272e-01,-5.775055633104589914e-01,5.149482811277530381e-01
1.044000000000000057e+02,6.597350085412623244e-01,-6.950424161479830110e-01,4.841230392137768623e-01
1.045000000000000000e+02,6.133252390019552358e-01,-8.059953044496291907e-01,4.599300529405066507e-01
1.046000000000000085e+02,5.537963991821638343e-01,-9.094867610284823600e-01,4.411876193110089717e-01
1.047000000000000028e+02,4.813440900003483902e-01,-1.004650405295550053e+00,4.265442483409040975e-01
1.048000000000000114e+02,3.962943264099670349e-01,-1.090679104872966931e+00,4.142987838715341264e-01
1.049000000000000057e+02,2.990405968149105198e-01,-1.166479059411820618e+00,4.043357655669987394e-01
1.050000000000000000e+02,1.901095343853362873e-01,-1.231018697777410242e+00,3.964220400450579884e-01
1.051000000000000085e+02,7.017677570766597817e-02,-1.283412861487417844e+00,3.898283314993111759e-01
1.052000000000000028e+02,-5.997160141558366409e-02,-1.322734482453021831e+00,3.844129162468620797e-01
1.053000000000000114e+02,-1.994341982688525028e-01,-1.348067903453242788e+00,3.803889129387215129e-01
1.054000000000000057e+02,-3.471729897821623223e-01,-1.358661173868010108e+00,3.776583667104293496e-01
1.055000000000000000e+02,-5.020171395249115598e-01,-1.353918587330851686e+00,3.758865675617905078e-01
1.056000000000000085e+02,-6.626955905693248106e-01,-1.333292996794179341e+00,3.751389854302560889e-01
1.057000000000000028e+02,-8.278327004505283693e-01,-1.296334896843989393e+00,3.755911010935510941e-01
1.058000000000000114e+02,-9.959561039496880319e-01,-1.242779721672090831e+00,3.772864056606666239e-01
1.059000000000000057e+02,-1.165500224948541330e+00,-1.172547254634085157e+00,3.801713800903334661e-01
1.060000000000000000e+02,-1.334818293486329965e+00,-1.085738325914314073e+00,3.841458414191512016e-01
1.061000000000000085e+02,-1.502216873961180088e+00,-9.825727806536173059e-01,3.893566847355574012e-01
1.062000000000000028e+02,-1.665938718091281245e+00,-8.634151029222333351e-01,3.959743102972041462e-01
1.063000000000000114e+02,-1.824217175241586553e+00,-7.288414711613779851e-01,4.041224780142415041e-01
1.064000000000000057e+02,-1.975280354425073659e+00,-5.796418079111843591e-01,4.138849210689096170e-01
1.065000000000000000e+02,-2.117351124302905507e+00,-4.168197798105748308e-01,4.253053459155464178e-01
1.066000000000000085e+02,-2.248661012324405739e+00,-2.415931691679340521e-01,4.384001245772587430e-01
1.067000000000000028e+02,-2.367536005999848925e+00,-5.533341358999399606e-02,4.533473823380959611e-01
1.068000000000000114e+02,-2.472306467485739567e+00,1.404939262360224705e-01,4.704279103791658145e-01
1.069000000000000057e+02,-2.561419871695424622e+00,3.442398311920984444e-01,4.899021489396910845e-01
1.070000000000000000e+02,-2.633463635010589332e+00,5.540628213860547824e-01,5.120123141590541271e-01
1.071000000000000085e+02,-2.687165115281205718e+00,7.679289561514702767e-01,5.369823980767913785e-01
1.072000000000000028e+02,-2.721391611825517476e+00,9.836118340475868971e-01,5.650181686325805863e-01
1.073000000000000114e+02,-2.735150365430088382e+00,1.198692592859522232e+00,5.963071696662671783e-01
1.074000000000000057e+02,-2.727692979518838268e+00,1.410786680407238425e+00,6.313504339059913262e-01
1.075000000000000000e+02,-2.698530955633869244e+00,1.617506416798416335e+00,6.705081992998250806e-01
1.076000000000000085e+02,-2.647259612337263146e+00,1.816062160617661014e+00,7.133278376870282322e-01
1.077000000000000028e+02,-2.573772792410275567e+00,2.003767719907942890e+00,7.595045904513360036e-01
1.078000000000000114e+02,-2.478267284418929517e+00,2.178050444342956027e+00,8.088990936162047118e-01
1.079000000000000057e+02,-2.361242822714100242e+00,2.336451225226906736e+00,8.615373778447593667e-01
1.080000000000000000e+02,-2.223502087431426411e+00,2.476624495494691658e+00,9.176108684398412985e-01
1.081000000000000085e+02,-2.066150704491339418e+00,2.596338229711811607e+00,9.774763853439896177e-01
1.082000000000000028e+02,-1.890541642571623493e+00,2.693460635795270175e+00,1.041166438808511563e+00
1.083000000000000114e+02,-1.698184275768243046e+00,2.765904936878016418e+00,1.105958017838207574e+00
1.084000000000000057e+02,-1.490939536049101344e+00,2.811947533877464878e+00,1.168760615685407567e+00
1.085000000000000000e+02,-1.270846251487398826e+00,2.830403015348088580e+00,1.226857059223172453e+00
1.086000000000000085e+02,-1.040108362980399326e+00,2.820626326169545450e+00,1.277863258284603010e+00
1.087000000000000028e+02,-8.010949242495377653e-01,2.782512767546700072e+00,1.319728205662819009e+00
1.088000000000000114e+02,-5.563401018401878950e-01,2.716497997009601928e+00,1.350733977111008288e+00
1.089000000000000057e+02,-3.085256576406282258e-01,2.623527347233360896e+00,1.369369596464140582e+00
1.090000000000000000e+02,-6.014025377954612672e-02,2.504613633676025852e+00,1.372337674496012960e+00
1.091000000000000085e+02,1.862565247905867416e-01,2.361547719636521769e+00,1.358280522087859099e+00
1.092000000000000028e+02,4.281596393626604380e-01,2.196414541899581074e+00,1.327402676780082391e+00
1.093000000000000114e+02,6.632278529891242336e-01,2.011357038331120783e+00,1.280659253644105267e+00
1.094000000000000057e+02,8.892837304817129418e-01,1.808576147878429463e+00,1.219755945282403164e+00
1.095000000000000000e+02,1.104252745292354287e+00,1.590395013313884887e+00,1.147598930215994351e+00
1.096000000000000085e+02,1.306116308508393997e+00,1.358986036813933707e+00,1.068147266785035576e+00
1.097000000000000028e+02,1.493008681109798896e+00,1.116232705354480270e+00,9.848958040672330938e-01
1.098000000000000114e+02,1.663167734169330281e+00,8.639254951625884305e-01,9.011489298640045220e-01
1.099000000000000057e+02,1.814934487440619471e+00,6.037629406304376722e-01,8.200241466961781800e-01
1.100000000000000000e+02,1.946753698441970881e+00,3.373159850653273950e-01,7.441981569155963205e-01
1.101000000000000085e+02,2.057133723204409126e+00,6.599889082840509902e-02,6.749070322498286201e-01
1.102000000000000028e+02,2.144644675732473527e+00,-2.085978814009351590e-01,6.132797367982401049e-01
1.103000000000000114e+02,2.207995959322508917e+00,-4.849632878503032374e-01,5.590192927257011668e-01
1.104000000000000057e+02,2.245998714079227021e+00,-7.614398079550837029e-01,5.114271680757009886e-01
1.105000000000000000e+02,2.257532810591851291e+00,-1.035897699627387425e+00,4.712436416213689472e-01
1.106000000000000085e+02,2.241694997091748576e+00,-1.306358965631700730e+00,4.372914696690271552e-01
1.107000000000000028e+02,2.197783372635612853e+00,-1.570848752521792679e+00,4.073305228796128552e-01
1.108000000000000114e+02,2.125203572653825201e+00,-1.826719753905084120e+00,3.823628988833875364e-01
1.109000000000000057e+02,2.023628766471310847e+00,-2.071461740788971273e+00,3.619905190028301911e-01
1.110000000000000000e+02,1.893026280199165079e+00,-2.302806143352650547e+00,3.437621210689472129e-01
1.111000000000000085e+02,1.733551431921354746e+00,-2.517985145130513747e+00,3.282753584445110007e-01
1.112000000000000028e+02,1.545647665724790620e+00,-2.714301533415689249e+00,3.157421229229422921e-01
1.113000000000000114e+02,1.330084021427493601e+00,-2.889327747783279499e+00,3.047625527740367435e-01
1.114000000000000057e+02,1.087890755288167588e+00,-3.040470823957857949e+00,2.955731711085113345e-01
1.115000000000000000e+02,8.203986774327994835e-01,-3.165239748787125773e+00,2.884663545003290919e-01
1.116000000000000085e+02,5.292682816806000279e-01,-3.261447051302809985e+00,2.825819711356787334e-01
1.117000000000000028e+02,2.164439265486113317e-01,-3.326945737316321594e+00,2.779893322467990591e-01
1.118000000000000114e+02,-1.158407478036690419e-01,-3.359750440991718712e+00,2.750537541389346252e-01
1.119000000000000057e+02,-4.650478082078189357e-01,-3.358225822625288348e+00,2.734052869862843016e-01
1.120000000000000000e+02,-8.283645681170774822e-01,-3.320981553594837710e+00,2.728475003870582394e-01
1.121000000000000085e+02,-1.202727990544428582e+00,-3.246828217127676552e+00,2.737447493630658646e-01
1.122000000000000028e+02,-1.584834794837501448e+00,-3.134960915451142860e+00,2.761493107785836787e-01
1.123000000000000114e+02,-1.971154649145406612e+00,-2.984968445687925520e+00,2.799015943573897047e-01
1.124000000000000057e+02,-2.357973511770433017e+00,-2.796774852195972105e+00,2.851169636260740825e-01
1.125000000000000000e+02,-2.741406077898155491e+00,-2.570625854092599027e+00,2.921470016408660997e-01
1.126000000000000085e+02,-3.117461443286421385e+00,-2.307228475295196812e+00,3.012297342578253989e-01
1.127000000000000028e+02,-3.482055975753841182e+00,-2.007765130757759309e+00,3.124969206827357682e-01
1.128000000000000114e+02,-3.831037746086786822e+00,-1.673900846289748667e+00,3.260477920812513419e-01
1.129000000000000057e+02,-4.160263054802734395e+00,-1.307656399699573146e+00,3.424126559899930422e-01
1.130000000000000000e+02,-4.465610212644299359e+00,-9.114042272067088835e-01,3.623072340970923122e-01
1.131000000000000085e+02,-4.743089591015433371e+00,-4.880694816601796049e-01,3.865006452118912028e-01
1.132000000000000028e+02,-4.988850096713821181e+00,-4.113812669382266307e-02,4.158206101791149800e-01
1.133000000000000114e+02,-5.199181566499170515e+00,4.253460610992463309e-01,4.511685962598612210e-01
1.134000000000000057e+02,-5.370687145084771963e+00,9.070265179441304726e-01,4.943767559770199105e-01
1.135000000000000000e+02,-5.500221519397115344e+00,1.399053785176721298e+00,5.469301828847097369e-01
1.136000000000000085e+02,-5.585045519514710399e+00,1.895964563662511537e+00,6.109401934768073916e-01
1.137000000000000028e+02,-5.622946844609979067e+00,2.391788629558174062e+00,6.899785173858254961e-01
